fire_id,mean.spruce,mean.pine,mean.decid,mean.height,mean.age,mean.pine_rel,mean.spruce_rel,mean.decid_rel,burned
2018_52,11.97268009185791,45.35383605957031,0,7.666160583496094,55.50517272949219,77.17235565185547,11.437030792236328,24.488040924072266,1
2018_53,22.82854461669922,108.8136215209961,0,13.96219539642334,89.55561828613281,80.48138427734375,13.468772888183594,6.30033540725708,1
2018_54,22.76871681213379,42.14156723022461,0,9.188815116882324,76.59754180908203,66.11869049072266,21.941173553466797,16.810388565063477,1
2018_55,0,0,0,0,0,0,0,0,1
2018_56,19.17804527282715,60.56364440917969,0,9.769960403442383,73.89385223388672,77.45516204833984,15.07522201538086,7.636780261993408,1
2018_57,28.503498077392578,49.88147735595703,0,8.491250038146973,48.933082580566406,52.743656158447266,27.30014991760254,42.912696838378906,1
2018_58,23.98546028137207,75.801361083984375,0,9.77381420135498,53.165409088134766,73.32806396484375,18.797529220581055,13.70711612701416,1
2018_59,22.497438430786133,71.48406219482422,0,8.964669227600098,49.44196701049805,72.09920501708984,20.33608055114746,15.926586151123047,1
2019_01,40.85935401916504,20.545125325520832,16.50738271077474,11.082112630208334,39.35010528564453,17.248002370198567,31.233584721883137,156.23110707600912,1
2019_02,99.611907958984375,78.42704010009766,0.4191894233226776,16.05820655822754,67.37645721435547,45.15961837768555,48.17601013183594,8.710585594177246,1
2019_03,80.946868896484375,68.08673858642578,0,12.76891803741455,51.516204833984375,47.7374153137207,38.13791275024414,58.13389587402344,1
2019_04,46.60599708557129,84.08760070800781,0.05242078751325607,11.936423301696777,53.444623947143555,59.51579284667969,26.801097869873047,315.2177848815918,1
2019_05,61.627586364746094,82.811126708984375,0.03505517169833183,12.456975936889648,51.228511810302734,59.730186462402344,27.596450805664063,17.67580223083496,1
2019_06,16.79552459716797,89.02141571044922,0.0335313081741333,12.700822830200195,99.373046875,79.915985107421875,14.593289375305176,5.19687557220459,1
2020_01,113.73307037353516,87.71378326416016,0.3136843740940094,18.160547256469727,71.03514099121094,43.27454376220703,50.74943923950195,3.240858793258667,1
2020_02,38.22401809692383,100.03495025634766,0.8131130337715149,13.486520767211914,108.63488006591797,73.00933837890625,23.04464340209961,3.087616443634033,1
2020_03,22.132490158081055,75.67733001708984,0,9.735114097595215,48.96607971191406,62.06049728393555,19.553089141845703,188.84051513671875,1
2020_04,31.14517370859782,87.58583323160808,0,12.453229586283365,72.17566045125325,69.93017069498698,21.024499257405598,28.079524755477905,1
2020_05,31.26351547241211,79.41001892089844,0,12.947639465332031,91.92899322509766,69.67350769042969,24.034526824951172,4.993320941925049,1
2020_06,3.5776121616363525,4.724437713623047,0,1.1154720783233643,13.603196144104004,61.2193603515625,25.126665115356445,111.1861801147461,1
2020_07,39.5249137878418,158.430908203125,0,16.337095260620117,97.34784698486328,73.29803466796875,18.707721710205078,7.474696636199951,1
2020_08,11.806074142456055,75.311676025390625,0,10.754400253295898,76.785125732421875,75.96302795410156,12.991812705993652,12.796012878417969,1
2020_09,21.61370277404785,60.02163314819336,0,10.389946937561035,68.500457763671875,65.48609924316406,23.599037170410156,9.902164459228516,1
2021_01,32.28059387207031,63.50495147705078,0,12.196366310119629,110.864990234375,51.639869689941406,27.007978439331055,24.943662643432617,1
2021_02,30.460881233215332,76.73438262939453,0,13.626242637634277,94.84357070922852,62.11722183227539,23.22287940979004,13.609684944152832,1
