fire_id,burned,key,value
2017_06,0,mean_height,6.908890724182129
2017_07,0,mean_height,15.91508674621582
2017_08,0,mean_height,4.379138946533203
2017_09,0,mean_height,11.598922729492188
2018_01,0,mean_height,15.805093765258789
2018_02,0,mean_height,15.731595039367676
2018_03,0,mean_height,8.216209411621094
2018_05,0,mean_height,10.621906280517578
2018_06,0,mean_height,12.387739181518555
2018_07,0,mean_height,13.369967460632324
2018_08,0,mean_height,13.884204864501953
2018_10,0,mean_height,14.525938987731934
2018_11,0,mean_height,13.181719144185385
2018_12,0,mean_height,12.584177017211914
2018_13,0,mean_height,7.534680366516113
2018_14,0,mean_height,8.790580749511719
2018_15,0,mean_height,9.953532218933105
2018_16,0,mean_height,14.35497760772705
2018_17,0,mean_height,13.636101722717285
2018_18,0,mean_height,7.878580093383789
2018_19,0,mean_height,14.557656288146973
2018_20,0,mean_height,0
2018_21,0,mean_height,5.312986373901367
2018_22,0,mean_height,12.491394996643066
2018_23,0,mean_height,13.132768630981445
2018_24,0,mean_height,12.529011726379395
2018_25,0,mean_height,11.290085792541504
2018_26,0,mean_height,9.921074867248535
2018_27,0,mean_height,6.324227809906006
2018_28,0,mean_height,12.074884414672852
2018_29,0,mean_height,4.34999418258667
2018_30,0,mean_height,7.241182804107666
2018_31,0,mean_height,6.8568220138549805
2018_32,0,mean_height,10.456877708435059
2018_33,0,mean_height,3.599644899368286
2018_34,0,mean_height,9.147100448608398
2018_35,0,mean_height,9.572978019714355
2018_36,0,mean_height,7.534480571746826
2018_37,0,mean_height,8.838829040527344
2018_38,0,mean_height,8.755837678909302
2018_39,0,mean_height,8.014549732208252
2018_40,0,mean_height,12.959378242492676
2018_41,0,mean_height,9.077754974365234
2018_42,0,mean_height,7.909241676330566
2018_43,0,mean_height,9.873357772827148
2018_44,0,mean_height,9.29820442199707
2018_45,0,mean_height,9.408086776733398
2018_46,0,mean_height,7.6639404296875
2018_47,0,mean_height,4.557369709014893
2018_48,0,mean_height,7.741511344909668
2018_49,0,mean_height,8.768938064575195
2018_50,0,mean_height,11.377055168151855
2018_51,0,mean_height,10.649106979370117
2018_52,0,mean_height,7.9950714111328125
2018_53,0,mean_height,12.600980758666992
2018_54,0,mean_height,11.442150115966797
2018_55,0,mean_height,0
2018_56,0,mean_height,9.80473518371582
2018_57,0,mean_height,7.230574607849121
2018_58,0,mean_height,10.354273796081543
2018_59,0,mean_height,9.951842308044434
2019_01,0,mean_height,9.891923268636068
2019_02,0,mean_height,11.081954956054688
2019_03,0,mean_height,15.305281639099121
2019_04,0,mean_height,12.185286045074463
2019_05,0,mean_height,13.459515571594238
2019_06,0,mean_height,12.664473533630371
2020_01,0,mean_height,18.089515686035156
2020_02,0,mean_height,14.647933006286621
2020_03,0,mean_height,10.36827564239502
2020_04,0,mean_height,0
2020_05,0,mean_height,12.404346466064453
2020_06,0,mean_height,1.973536491394043
2020_07,0,mean_height,13.268942832946777
2020_08,0,mean_height,8.444650650024414
2020_09,0,mean_height,9.531161308288574
2021_01,0,mean_height,5.737642288208008
2021_02,0,mean_height,13.167293787002563
2021_03,0,mean_height,12.104744911193848
2021_04,0,mean_height,7.558425426483154
2021_05,0,mean_height,10.721556663513184
2021_06,0,mean_height,9.80752182006836
2021_07,0,mean_height,9.786883354187012
2021_08,0,mean_height,9.380886650085449
2021_09,0,mean_height,8.679440021514893
2021_10,0,mean_height,13.575057029724121
2022_01,0,mean_height,10.6664457321167
2022_02,0,mean_height,16.561656951904297
2022_03,0,mean_height,12.958937644958496
2022_04,0,mean_height,12.315449714660645
2014_01,1,mean_age,61.74894332885742
2016_01,1,mean_age,60.78516387939453
2016_02,1,mean_age,46.551788330078125
2016_03,1,mean_age,74.20284271240234
2016_04,1,mean_age,62.172019958496094
2016_05,1,mean_age,121.15636444091797
2016_06,1,mean_age,60.104427337646484
2016_07,1,mean_age,66.12217712402344
2016_08,1,mean_age,0
2016_09,1,mean_age,0
2016_10,1,mean_age,56.292226791381836
2016_11,1,mean_age,88.56971232096355
2017_01,1,mean_age,109.64973704020183
2017_02,1,mean_age,88.56225967407227
2017_03,1,mean_age,0
2017_04,1,mean_age,95.45629119873047
2017_05,1,mean_age,125.61087036132812
2017_06,1,mean_age,75.02603912353516
2017_07,1,mean_age,84.82524871826172
2017_08,1,mean_age,32.43219757080078
2017_09,1,mean_age,42.57362365722656
2018_01,1,mean_age,61.966800689697266
2018_02,1,mean_age,69.76057434082031
2018_03,1,mean_age,18.465476989746094
2018_05,1,mean_age,39.82822036743164
2018_06,1,mean_age,36.59770202636719
2018_07,1,mean_age,56.971988677978516
2018_08,1,mean_age,70.01905059814453
2018_10,1,mean_age,56.538509368896484
2018_11,1,mean_age,63.02892303466797
2018_12,1,mean_age,63.47822570800781
2018_13,1,mean_age,59.40683364868164
2018_14,1,mean_age,96.82098388671875
2018_15,1,mean_age,86.07696533203125
2018_16,1,mean_age,98.841552734375
2018_17,1,mean_age,79.523590087890625
2018_18,1,mean_age,44.75741958618164
2018_19,1,mean_age,85.52210998535156
2018_20,1,mean_age,124.61113739013672
2018_21,1,mean_age,44.466949462890625
2018_22,1,mean_age,81.532745361328125
2018_23,1,mean_age,86.30656433105469
2018_24,1,mean_age,62.71721267700195
2018_25,1,mean_age,122.20064544677734
2018_26,1,mean_age,73.43162536621094
2018_27,1,mean_age,93.93518829345703
